id,extracted_words
99788,"['wine', 'black', 'cherries', 'red', 'cherries', 'pomegranates', 'sweet', 'rhubarb', 'pie', 'coffee', 'vanilla', 'light', 'in', 'color', 'silky', 'body', 'crisp', 'acids', 'complexity', 'fine', 'entrées']"
90955,"['piedmont', 'northern', 'italy', 'red', 'wine', 'nebbiolo', 'vespolina', 'berry', 'spice', 'cola', 'tonic', 'fresh', 'clean', 'acidity', 'exotic', 'spice']"
26791,"['luscious', 'bright', 'spicy', 'wild', 'cherry', 'raspberry', 'root', 'beer', 'satiny', 'texture', 'brilliant', 'acidity', 'stunningly', 'drinkable', 'hold', 'develop', 'six', 'years']"
8051,"['zin', 'blackberry', 'jam', 'chocolate', 'anise', 'spice', 'california', 'high', 'alcohol', 'rich', 'ripe']"
96754,"['cometa', 'golden', 'color', 'aromas', 'flavors', 'tropical', 'fruit', 'ripe', 'citrus', 'fiano', 'minerality', 'weight', 'finish', 'anise', 'honey', 'limes', 'oranges']"
98254,"['paso', 'merlot', 'chocolaty', 'acidity', 'flavor', 'ripe', 'crushed', 'blackberries']"
63754,"['gritty', 'dry', 'tannins', 'old-fashioned', 'lush', 'sweet', 'cabernet', 'rich', 'core', 'blackberry', 'black', 'currant', 'cellar', 'hold', 'until', '2017']"
79656,"['roasted', 'nuts', 'banana', 'caramel', 'smoke', 'pear', 'baked', 'apple', 'apricot', 'coconut', 'scotch', 'acidity']"
55340,"['light', 'style', 'stylish', 'finesse', 'good', 'structure', 'plum', 'fruit', 'cocoa', 'soft', 'tannins', 'spice', 'gentle', 'beguiling', 'near-term', 'enjoyment']"
103829,"['sun-dried', 'tomatoes', 'coffee', 'cinnamon', 'toast', 'blackberries', 'currants', 'light', 'fruity', 'spice', 'soft', 'tannins', 'dry', 'red', 'table', 'wine']"
92603,"['raspberry', 'charred', 'wood', 'strawberry', 'creamy', 'palate', 'buttery', 'finish', 'toast', 'popcorn', 'notes', 'major-league', 'wine']"
56140,"['tempranillo', 'fenestra', 'livermore', 'valley', 'cherry', 'spice', 'good', 'acidity', 'toasty', 'dark', 'molasses', 'nice', 'wine']"
24368,"['rosé', 'bordeaux', 'clairet', 'strawberry', 'fruits', 'tannins', 'red', 'color', 'taste']"
55592,"['cabernet', 'sauvignon', 'merlot', 'syrah', 'cherry', 'blackberry', 'jam', 'leather', 'tobacco', 'tart', 'red-fruit', 'flavor', 'refreshing', 'acidity']"
47730,"['dry', 'wine', 'tart', 'acidity', 'cool-climate', 'raspberry', 'cherry', 'wintergreen', 'mint', 'imbalance', 'richness', 'great', 'wine']"
50635,"['bell', 'pepper', 'red', 'currant', 'oak', 'vanilla', 'espresso', 'tightly', 'tannic', 'heat', 'of', 'the', 'vintage']"
12682,"['dwelley', 'morrison', 'lane', 'minnick', 'vineyards', 'tight', 'tart', 'tannic', 'pickle', 'barrel', 'notes', 'new', 'american', 'oak', 'herbal', 'compact', 'wine', 'aging']"
91608,"['paso', 'robles', 'chocolate', 'fudge', 'creamy', 'cherry', 'cassis', 'acidity', 'tannins', 'sweet', 'finish', 'elegance', 'high', 'alcohol']"
15113,"['ripasso', 'oak', 'casks', 'dark', 'thickly', 'extracted', 'mature', 'black', 'fruit', 'aromas', 'spice', 'tobacco', 'bright', 'fruit', 'flavors']"
72113,"['sweet', 'syrupy', 'blackberry', 'jam', 'cocoa', 'flavors', 'high', 'alcohol']"
67389,"['oak', 'buttered', 'toast', 'vanilla', 'sweet', 'char', 'cherry', 'currant', 'wine']"
57243,"['dubrul', 'vineyard', 'strawberry', 'raspberry', 'minerality', 'toasty', 'barrel-derived', 'flavors']"
14982,"['petite', 'blueberry', 'tea', 'flavors']"
44904,"['zin', 'fruity', 'jammy', 'raspberry', 'cherry', 'acidity', 'clean', 'easy', 'to', 'drink', 'summer', 'barbecue']"
20727,"['merlot', 'woody', 'brambly', 'earthy', 'complexity', 'fresh', 'blackberry', 'cassis', 'cranberry', 'acidity', 'fine', 'tannins', 'penetrating', 'tannins', 'cool-climate', 'elegant', 'refreshing.']"
655,"['estate-grown', 'grapes', '6.8', 'g/l', 'residual', 'sugar', 'peach', 'pear', 'lemon', 'voluptuous', 'texture', 'spice', 'floral', 'aromas', 'jasmine', 'dry', 'finish']"
81834,"['cabernet', 'oak', 'cassis', 'acidic', 'jamminess', 'tea-like', 'tannic', 'structure', 'moderate', 'aging', 'capability', '2008']"
88693,"['château', 'bright', 'fruits', 'tannins', 'richness', 'elegance', 'freshness', 'aging']"
29835,"['llopart', 'orange', 'apricot', 'frothy', 'bubbly', 'pink', 'grapefruit', 'citrus', 'flavors', 'racy', 'citrusy', 'fruit', 'not', 'complex']"
40864,"['sharp', 'funky', 'age', 'sweet', 'sour', 'bouquet', 'palate', 'grapefruit', 'mustard', 'greens', 'finish', 'chunky', 'losing', 'zest']"
63285,"['syrah', 'bordeaux-style', 'blend', 'cabernet', 'merlot', 'berry', 'chocolate', 'espresso', 'round', 'midpalate', 'polished', 'tannins', 'hint', 'of', 'tar', 'finish']"
20209,"['blue-flower', 'red-berry', 'eucalyptus', 'star', 'anise', 'espresso', 'powdered', 'sage', 'unripe', 'red', 'cherry', 'coffee', 'note']"
2579,"['botrytis', 'richness', 'dense', 'texture', 'sweet', 'dry', 'core', 'crisp', 'acidity', 'age', 'well', 'tropical', 'fruits', 'apricots', 'final', 'acidity', '2025']"
39870,"['peachy', 'canyon', 'least', 'expensive', 'wine', 'soft', 'simple', 'sweet', 'candied', 'raspberry', 'cherry', 'flavors']"
49767,"['lush', 'thick', 'chewy', 'rich', 'purple', 'fruits', 'rich', 'black', 'fruits', 'pepper', 'vanilla', 'cream', 'substantial', 'tannins', 'rock', 'graphite', 'ripe', 'fruit', 'nuanced', 'rock', 'spice', 'herb', 'exceptional', 'effort']"
1718,"['perfumed', 'fruits', 'ripe', 'solid', 'tannins', 'dark', 'cherries', 'wood', 'layers', 'of', 'acidity', 'age', '2020']"
56560,"['air', 'tight', 'mulchy', 'nutty', 'black', 'fruit', 'flavors', 'oak', 'dried', 'cheese', 'leather', 'finish']"
48031,"['dry', 'jammy', 'blackberries', 'cherries', 'anise', 'cocoa', 'mint', 'smoky', 'oaky', 'coastal', 'acidity']"
74140,"['dry', 'rosé', 'mature', 'almond', 'marzipan', 'cranberry', 'juice', 'flavors', 'tightness', 'texture', 'screwcap']"
70733,"['cali', 'cabernet', 'sauvignon', 'merlot', 'sangiovese', 'medium-bodied', 'bright', 'spices', 'strawberry', 'preserves', 'sour', 'plum', 'defining', 'acidity', 'chocolate', 'finish.']"
42927,"['rosso', 'di', 'montalcino', 'oak-driven', 'bouquet', 'smoke', 'spice', 'mesquite', 'berry', 'fruit', 'aromas', 'soft', 'slightly', 'sweet', 'cherry', 'blueberry']"
42953,"['blackberry', 'pie', 'cherry', 'jam', 'licorice', 'cedar', 'dried', 'herbs', 'drink', 'now']"
11758,"['berry', 'marzipan', 'nutmeg', 'acidic', 'earthy', 'roasted', 'fruits', 'salty', 'briney', 'baked', 'coffee', 'toast', 'tempranillo', 'merlot', 'cabernet', 'sauvignon', 'blend']"
17394,"['napa', 'cabernet', 'merlot', 'blackberries', 'black', 'cherries', 'red', 'currants', 'mocha', 'bacon', 'hall', 'wines', 'modern', 'style', 'elegant', '2013']"
77640,"['prosecco', 'extra', 'dry', 'herbal', 'component', 'dried', 'oregano', 'hay', 'peach', 'citrus', 'fruit', 'spicy', 'effervescence', 'thin', 'mouthfeel', 'tonic']"
38876,"['waxy', 'baked', 'burnt', 'corn', 'bitter', 'burnt', 'fruit', 'past', 'its', 'prime', 'winery', 'exchange']"
102014,"['dark', 'thick', 'tannins', 'sturdy', 'wine', 'fleshy', 'blackberry', 'coffee', 'flavors', 'bone', 'dry', 'ageable']"
24799,"['wädenswil', 'clones', 'elkton', 'ava', 'raspberry', 'strawberry', 'lightly', 'toasty', 'tannins', 'pinot', 'noir', 'everyday', 'density']"
45574,"['prieto', 'picudo', 'acidic', 'tight', 'astringent', 'color', 'size', 'balance', 'charm']"
46239,"['ripe', 'raisiny', 'cooked', 'fruit', 'flavor', 'dry', 'tannins', 'harsh', 'stewed', 'character', 'acidity', 'drink', 'now']"
21362,"['viognier', 'roussanne', 'marsanne', 'moderately', 'aromatic', 'pear', 'melon', 'apricot', 'flowers', 'medium', 'bodied', 'stone', 'fruit', 'flavors', 'warmth', 'of', 'the', 'vintage']"
62371,"['rosé', 'central', 'italy', 'wild', 'flowers', 'forest', 'berry', 'luminous', 'pristine', 'appetizers', 'light', 'summer', 'pasta', 'chicken', 'curry', 'salad', 'fresh', 'crisp', 'clean']"
45034,"['cabernet', 'blackberries', 'currants', 'cola', 'anise', 'cedar', 'bone', 'dry', 'declassified', 'high-end', 'wine']"
36423,"['negroamaro', 'malvasia', 'nera', 'bright', 'brambly', 'berry', 'forest', 'floor', 'cherry', 'sun-ripened', 'prune', 'blend', 'finish']"
101608,"['overripe', 'raisins', 'prunes', 'dry', 'chocolate', 'cassis', 'finish', 'palate', 'tannins', 'soft', 'sweet']"
102563,"['red', 'mountain', 'klipsun', 'waterbrook', 'white', 'wine', 'fresh', 'fruits', 'cut', 'grass', 'light', 'spice', 'toasted', 'coconut', 'juicy', 'ripe', 'best', 'buy']"
83478,"['tempranillo', 'shiraz', 'blend', 'austere', 'raspberry', 'flavors', 'tangy', 'sour', 'food', 'pairing', '2007', 'temp-shiraz', 'blend']"
78174,"['robust', 'full-bodied', 'structured', 'good', 'acidity', 'medium', 'tannins', 'red', 'wine', 'jammy', 'raspberry', 'blueberry', 'carnation', 'mocha', 'pepper', 'spice', 'long', 'finish', 'evolving', 'finish.']"
101484,"['gold', 'oak', 'resin', 'vanilla', 'rich', 'palate', 'coconut', 'toffee', 'baked', 'white', 'fruits', 'barrique', 'hot', 'climate', 'roast', 'fowl', 'foie', 'gras']"
17877,"['red', 'fruit', 'woody', 'spice', 'cherry', 'berry', 'gripping', 'tannins', 'fudgy', 'brownie', 'black', 'pepper', 'vibrant', 'lively', 'depth', 'finish']"
59282,"['sparkling', 'wine', 'sweet', 'style', 'brisk', 'acidity', 'orange', 'lime', 'vanilla', 'honey', 'wedding', 'cake', 'good', 'price']"
19242,"['mouthfeel', 'berry', 'cherry', 'toast', 'cinnamon', 'tart', 'focused', 'aged', 'new', 'french', 'oak', 'neutral', 'barrels', 'fine-grained', 'tannins', 'elegant', 'finish']"
15194,"['crisp', 'light', 'red', 'apple', 'forest', 'berry', 'fried', 'chicken', 'easy', 'pasta', 'dishes', 'sharp', 'bitter', 'berry', 'note']"
75543,"['salinas', 'valley', 'santa', 'lucia', 'highlands', 'whites', 'reds', 'merlot', 'candied', 'flavors', 'cherries', 'mint', 'thin', 'acidic']"
93072,"['cab', 'blackberry', 'cherry', 'chocolate', 'fudge', 'dry', 'complexity']"
44567,"['yakima', 'valley', 'boushey', 'elerding', 'cherry', 'fruit', 'acid', 'tannin', '15.3%', 'alcohol', '266', 'cases', 'produced']"
2797,"[""vintner's"", 'select', 'winery', 'top', 'cuvée', '18', 'months', 'oak', 'cherry', 'cassis', 'powerful', 'compact', 'punch', 'long', 'finish']"
96618,"['gaseous', 'freshness', 'zingy', 'acids', 'cranberry', 'tomato']"
99703,"['strength', 'fruit', 'depth', 'nerve', 'muscle', 'citrus', 'grapefruit', 'racy', 'berry', 'fruit', 'flavors', 'tannin', 'espresso', 'powerful', 'wine', 'excitement', 'palate']"
22956,"['merseguera', 'blend', 'briny', 'citrus', 'feline', 'notes', 'pithy', 'scents', 'citrusy', 'palate', 'grapefruit', 'lightly', 'bitter', 'flavors', 'citric', 'finish']"
35337,"['talley', 'rincon', 'vineyard', 'vintage', 'ultrarich', 'full-bodied', 'raspberry', 'flavors', 'cherry', 'flavors', 'drink', 'soon']"
2660,"['clove', 'black', 'cherry', 'pomegranate', 'balance', 'easygoing', 'texture', 'clean', 'finish', 'fruity', 'finish', 'medium', 'to', 'full', 'bodied', 'oaky', 'flavors', 'tannins']"
89381,"['cherry', 'blackberry', 'raspberry', 'herb', 'flavors', 'rhône', 'blend', 'sweet-and-sour', 'berry-cherry', 'flavors', 'dry', 'tannins', 'beef', 'stew']"
49992,"['2003', 'vintage', 'vineyard', 'winemaker', 'early', 'picking', 'thin', 'austere', 'herbal', 'lean', 'mystery', 'wine']"
44670,"['cab', 'franc', 'pomegranate', 'red', 'currant', 'spicy', 'cherry', 'red', 'apple', 'fruity', 'clean', 'crisp']"
80126,"['napa', 'monterey', 'lodi', 'ripe', 'juicy', 'cherries', 'blackberries', 'red', 'licorice', 'cola', 'cocoa', 'dates', 'vanilla', 'spice', 'balanced']"
51511,"['terre', 'di', 'giumara', 'nero', ""d'avola"", 'bright', 'aromas', 'berry', 'cassis', 'fennel', 'moist', 'earth', 'almond', 'sicily', 'simple', 'fresh', 'clean.']"
69491,"['sweetness', 'chocolate-covered', 'cherry', 'candy', 'cassis', 'crisp', 'acidity', 'fine', 'tannins', 'elegant']"
7335,"['curious', 'soapy', 'wine', 'considerable', 'bitterness', 'toasty', 'edge', 'bottle', 'maturity', 'tense', 'acidity', 'tight', 'acidity']"
53340,"['sauvignon', 'blanc', 'dry', 'crisp', 'fruity', 'lime', 'gooseberry', 'recyclable', 'bag', 'value', 'for', 'money']"
59073,"['velocity', 'cellars', 'second', 'label', 'light', 'wine', 'modest', 'characteristics']"
36196,"['inzolia', 'viognier', 'blend', 'slender', 'tight', 'talcum', 'powder', 'citrus', 'honeysuckle', 'stone', 'fruit']"
44646,"['trebbiano', 'chardonnay', 'sauvignon', 'aromas', 'cut', 'grass', 'field', 'flowers', 'lemon', 'sweet', 'chewy', 'sensation', 'soft', 'texture', 'creamy', 'finish.']"
14727,"['white', 'rhône', 'marsanne', 'grenache', 'blanc', 'buttery', 'density', 'ripe', 'chardonnay', 'cantaloupe', 'apricot', 'banana', 'papaya']"
70707,"['rosé', 'sparkler', 'pale', 'pink', 'wild', 'berry', 'tangerine', 'skin', 'white', 'almond', 'passion', 'fruit', 'elegance', 'fine', 'perlage', 'tangy', 'crispness']"
80191,"['counoise', 'viognier', '2005', '2006', 'strawberry', 'peach', 'blended', 'wine', 'ripe', 'round', 'fruit', 'power']"
18024,"['perfumed', 'ripe', 'mango', 'peach', 'citric', 'finish', 'wood', 'bright', 'fruity', 'delicious']"
28778,"['sharp', 'green', 'peavine', 'citrus', 'flavors', 'flesh', 'rind', 'sour', 'candy', 'fermented', '100%', 'stainless']"
86625,"['pinot', 'napa', 'carneros', 'blackberry', 'cherry', 'cola', 'vanilla', 'licorice', 'cinnamon', 'spice', 'full-bodied', 'elegant', 'silkiness']"
32939,"['raspberry', 'cherry', 'spicy', 'sweet', 'residual', 'sugar', 'high', 'alcohol', '16.5%', 'port-like']"
66675,"['cabernet', 'franc', 'barrister', '2001', 'dark', 'smoky', 'barrister', 'merlot', 'fully', 'ripe', 'vegetal', 'characteristic', 'cab', 'franc', 'pepper', 'coffee', 'ripe', 'black', 'cherry', 'cassis', 'fruit']"
40143,"['wine', 'pineapple', '75%', 'celilo', 'fruit', 'crisp', 'butterscotchy', 'mid-13%', 'alcohol', 'midpalate', 'rock', 'metal', 'butter', 'tropical', 'fruit', 'good', 'length']"
32180,"['chardonnay', 'shellfish', 'grilled', 'shrimp', 'dry', 'crisp', 'acidity', 'pineapple', 'green', 'apple', 'pear', 'sweet', 'oak', 'toasty', 'oak']"
86329,"['aurelio', 'settimo', 'dolcetto', 'black', 'fruit', 'indian', 'spice', 'natural', 'rubber', 'cherry', 'sweet', 'fruit', 'plush', 'creamy']"
26202,"['cabernet', 'sauvignon', 'ripe', 'berry', 'plum', 'fruit', 'toasty', 'frame', 'medium', 'tannins', 'dried', 'leaf', 'nicely-balanced', 'limited-production']"
86398,"['grand', 'estates', 'chardonnay', 'columbia', 'crest', 'buttered', 'fruit', 'apple', 'pie', '160000', 'cases']"
2542,"['juicy', 'round', 'honeysuckle', 'yellow', 'stone', 'fruit', 'aromatic', 'herb', 'full-bodied', 'ripe', 'white', 'peach', 'pear', 'candied', 'lemon', 'drop', 'mineral', 'note']"
35676,"['clos', 'de', 'la', 'maréchale', 'second', 'wine', 'light', 'very', 'fresh', 'dusty', 'texture', 'tannins', 'red', 'plum', 'cranberry', 'flavors']"
42233,"['dark', 'full-bodied', 'rosé', 'cherry-berry', 'flavors', 'red', 'wine', 'room', 'temperature']"
20091,"['tight', 'taut', 'crisp', 'fruity', 'character', 'ripe', 'green', 'plums', 'fresh', 'apples', 'lime', 'juice', 'young', 'late', '2015']"
32020,"['brandied', 'cherry', 'crushed', 'violet', 'black', 'pepper', 'exotic', 'spice', 'dried', 'plum', 'raisin', 'nutmeg', 'vanilla', 'confectionary', 'note', 'velvety', 'tannins', 'drink', '2016–2021']"
34499,"['wild', 'berry', 'bramble', 'milk', 'chocolate', 'balanced', 'good', 'acids', '100%', 'varietal', 'merlot', 'pleasurable', 'easy', 'drinking']"
41861,"['pinot', 'fresh', 'young', 'jammy', 'raspberries', 'cherries', 'citric', 'sharpness', 'mellow', 'seamless.']"
46159,"['exquisite', 'wine', 'fruity-spicy', 'flavors', 'candied', 'ginger', 'tropical', 'fruits', 'vanilla', 'wildflowers', 'dry', 'crisp', 'acidity', 'asian-pacific', 'fusion', 'foods']"
87942,"['unoaked', 'white', 'wine', 'smooth', 'crisp', 'mouthwatering', 'acidity', 'citrus', 'fruits', 'lemongrass', 'minerals', 'vanilla', 'honeyed', 'richness', 'production', '21696', 'cases']"
95469,"['strawberry', 'jam', 'ripe', 'fruit', 'freshness', 'acidity', 'round', 'tannins', 'weight', 'fruity', 'aftertaste']"
45872,"['la', 'giaretta', 'winery', 'modern', 'approach', 'excellent', 'pricing', 'deep', 'oak', 'aromas', 'cherry', 'cola', 'cough', 'drop', 'indian', 'spice', 'herbal', 'infusion', 'almond', 'spice-driven', 'wine', 'velvety', 'texture', 'lively', 'fruit', 'finish.']"
80564,"['menthol', 'cough', 'syrup', 'sweet', 'jammy', 'berry', 'fruit', 'medicinal', 'flavor', 'tart', 'herbal']"
11720,"['luscious', 'full-bodied', 'rich', 'blackcurrants', 'cassis', 'soft', 'tannins', 'complex', 'tannins', 'fully', 'dry', 'nicely', 'oaked', 'enjoyable']"
67413,"['barrel', 'spice', 'grilled', 'pineapple', 'thick', 'creamy', 'orange', 'marmalade', 'banana', 'chard', 'oak', 'cinnamon', 'stick', 'wood', 'dreyfus', 'ashby', '&', 'co.']"
98859,"['tropical', 'pineapple', 'mango', 'guava', 'dusty', 'spices', 'rich', 'oak', 'balance', 'dryness', 'finesse', 'long', 'finish']"
27869,"['sweet', 'earthy', 'grilled', 'beets', 'cola', 'sassafras', 'tondré', 'joe', 'alarid', 'vineyard', '1997', 'salinas', 'valley', 'homemade', 'cranberry', 'sauce', 'tannins', 'pinot', 'noir', 'cellar', '2016', 'emerging', 'flavors.']"
92451,"['volatile', 'pruney', 'dark', 'port-like', 'soft', 'flat', 'waxy', 'underripe', 'raisined']"
28291,"['sour', 'red', 'cherry', 'wintergreen', 'green', 'peppercorn', 'sweet', 'oak', 'dry', 'elegant']"
85641,"['california', 'red', 'currants', 'black', 'currants', 'cola', 'red', 'plums', 'spices', 'oak', 'massive', 'wine', 'ripe', 'flavors', 'power', 'age', 'potential']"
55978,"['cabernet', 'sauvignon', 'cabernet', 'franc', 'merlot', 'conner', 'lee', 'vineyard', 'black-cherry', 'flavor', 'acidity', 'vibrant', 'full', 'long', 'fresh', 'age', 'gracefully', 'decade']"
71079,"['sweet', 'cherry', 'blackberry', 'jelly', 'racy', 'clean', 'acidity', 'by-the-glass', 'wine', 'fast', 'food', 'restaurant']"
2450,"['monterey', 'county', 'santa', 'lucia', 'highlands', 'melon', 'salty', 'peaches', 'citrus', 'grass', 'sea', 'salt', 'mouth-watering', 'acidity', 'nectarine', 'flesh', 'varietally', 'uncommon']"
44353,"['pear', 'apple-orange', 'earth', 'bouquet', 'pineapple', 'lemon', 'flavor', 'toast', 'notes', 'vibrant', 'acidity', 'long', 'finish', 'tart-sweet', 'complex', 'leesy', 'notes', 'earthy', 'notes', 'medium-bodied', 'restrained', 'complex', 'wine', 'depth', 'aging', 'potential']"
93414,"['soft', 'medicinal', 'harshness', 'green', 'flavors', 'cherries']"
95563,"['reverie', 'second', 'wine', 'rustic', 'sharp', 'tart', 'jellied', 'blackberry', 'cherry', 'flavors']"
55613,"['white', 'wine', 'slightly', 'sweet', 'tropical', 'fruit', 'buttered', 'toast', 'white', 'flower', 'vanilla', 'flavors', 'easy', 'to', 'drink', 'cocktail', 'sipper']"
88511,"['soft', 'semisweet', 'honeyed', 'lemon', 'lime', 'white', 'wine', 'simple', 'clean']"
73014,"['merlot', 'cabernet', 'sangioveto', 'frassinello', 'winery', 'renzo', 'piano', 'oak', 'tones', 'blueberry', 'forest', 'berry', 'fresh', 'crisp', 'very', 'good', 'length']"
97687,"['black', 'cherry', 'raspberry', 'chocolate', 'spice', 'sangiovese', 'merlot', 'maremma', 'tuscany', 'ripe', 'fruit', 'crisp', 'berry', 'finale']"
13108,"['wine', 'new', 'oak', '25%', 'estate', 'grown', 'light', 'clean', 'well-balanced', 'village', 'burgundy', 'herb', 'tart', 'red', 'fruit']"
67939,"['ripassá', 'refermented', 'richness', 'intensity', 'aromas', 'blackberry', 'jam', 'currant', 'clove', 'curry', 'powder', 'luscious', 'slightly', 'sweet', 'chewy', 'tannins']"
90401,"['very', 'ripe', 'aromatic', 'toasty', 'oak', 'blackberry', 'jam', 'blueberry', 'mocha', 'anise', 'huge', 'lush', 'powerful', 'fruity', 'balance', 'elegance', 'best', 'now–2015']"
26120,"['rich', 'toasty', 'barrel-dominated', 'vanilla', 'sweet', 'buttery', 'oak', 'cherry', 'balsam', 'tannins', 'game', 'meats', 'stews', 'barbecue']"
86678,"['feminine', 'wine', 'soft', 'gentle', 'delicious', 'flavor', 'light', 'silky', 'rich', 'notes', 'cherries', 'raspberries', 'cotton', 'candy', 'buttered', 'cinnamon', 'toast', 'sandalwood', 'almost', 'sweet', 'finishes', 'dry', 'drink', 'now–2013']"
26031,"['quilceda', 'bordeaux-style', 'blend', '76%', 'cabernet', 'sauvignon', '14%', 'cabernet', 'franc', '7%', 'merlot', '3%', 'petit', 'verdot', 'champoux', 'vineyard', 'dusty', 'fragrant', 'soft', 'leather', 'toast', 'caramel', 'coconut', 'berry', 'sweet', 'tomato', 'luxurious', 'barrel', 'flavors', 'decanting.']"
92620,"['cabernet', 'sauvignon', 'merlot', 'cab', 'franc', '1972', 'leonetti', 'cab', 'herb', 'earth', 'moderate', 'density', 'spiced', 'brambly', 'red', 'fruits', 'butterscotch', 'finish']"
37331,"['cabs', 'oak', 'ripe', 'blackberry', 'fruit', 'five', 'years', 'awkward', 'structure', 'sharpness', 'fine', 'emerge']"
67812,"['viognier', 'tropical', 'fruit', 'white', 'flower', 'spice', 'controlled', 'dryness', 'citrusy', 'acidity', 'versatile', 'white']"
55349,"['shiraz', 'black', 'raspberry', 'earthy', 'flavors', 'salumi', 'rich', 'texture', 'leather', 'smoke', 'temecula', 'valley', 'sweet', 'finish', 'cinsault', 'blended']"
43996,"['black', 'fruits', 'light', 'oak', 'violets', 'easy', 'flowing', 'palate', 'candied', 'berry', 'flavors', 'light', 'to', 'medium', 'finish', 'approachable']"
68171,"['cranberry', 'mint', 'thin', 'herbal', 'hard-edged', 'varietal', 'character']"
102530,"['banana', 'vanilla', 'bean', 'chalky', 'minerality', 'vitamin-like', 'aromas', 'palate', 'vias', 'imports']"
72007,"['sulfur', 'tannic', 'herbal', 'sage', 'tobacco', 'candied', 'life', 'saver', 'blackberry', 'cherry', 'shriveled', 'currants', 'astringency']"
22536,"['zinfandel', 'spicy', 'aromas', 'toasty', 'aromas', 'robust', 'flavors', 'dry', 'fruit', 'flavors', 'firm', 'tannins', 'fine-grained', 'tannins', 'full-bodied', 'oaky', 'sensation', 'astringent', 'mouthfeel', 'best', 'after', '2018']"
15083,"['orange', 'soda', 'orange', 'candy', 'grainy', 'impression', 'fruit', 'forward']"
6399,"['wine', 'acidity', 'flavors', 'pear', 'lemon', 'oak', 'nose', 'mid-palate', 'food', 'richer', 'side']"
95859,"['cabernet', 'sauvignon', 'cherry', 'oak', 'supple', 'dusty', 'tannins', 'fine', 'acidity', 'balanced', 'fruity', 'classic', 'structure', 'elegance']"
93316,"['blackberry', 'cherry', 'coffee', 'sharp', 'angular', 'mouthfeel', 'acids', 'green', 'tannins', 'rustic']"
6664,"['bright-fruited', 'lively', 'acidity', 'apple', 'flavors', 'creamy', 'texture', 'touch', 'of', 'spice', 'lemon', 'zest', 'aftertaste', 'drink', 'now']"
90294,"['herb', 'leaf', 'earth', 'stem', 'concentration', 'length', 'midpalate', '8%', 'cabernet', 'franc']"
64243,"['chardonnay', 'tuscan', 'california', 'new', 'world', 'style', 'aromas', 'vanilla', 'cream', 'dried', 'apricot', 'honey', 'peach', 'cobbler', 'crème', 'brûlée', 'spicy', 'toasted-oak', 'intensity.']"
83851,"['cabernet', 'napa', 'tannic', 'structure', 'dollarhide', 'elu', 'elegance', 'taste', 'blueberry', 'mocha', 'cedar', 'four', 'years']"
41493,"['red', 'mountain', 'boushey', 'vineyard', 'lead', 'pencil', 'gravel', 'funk', 'grit', 'violets', 'white', 'pepper', 'smoky', 'chocolate', 'smooth', 'tart', 'cherry', 'berry']"
48600,"['chardonnay', 'sweet', 'notes', 'stewed', 'peaches', 'orange', 'marmalade', 'overripe', 'honeydew', 'vibrant', 'fresh', 'balanced', 'sweeter']"
77725,"['chardonnay', 'peaches', 'cream', 'vanilla', 'toast', 'basic', 'thin']"
82458,"['chardonnay', 'buttered', 'toast', 'vanilla', 'oak', 'pineapple', 'everyday', 'wine', 'one-dimensional']"
78722,"['sauvignon', 'stone', 'fruit', 'papaya', 'dried', 'hay', 'yellow', 'rose', 'good', 'structure', 'polished', 'finish', 'fried', 'finger', 'foods', 'mozzarella', 'bites']"
36722,"['musella', 'valpolicella', 'ripasso', 'sweet', 'berry', 'flavors', 'polenta', 'gorgonzola', 'cheese', 'vintners', 'estate', 'direct', 'importing']"
4265,"['raspberry', 'coffee', 'cocoa', 'smoke', 'wine']"
37314,"['cabernet', 'bordeaux-style', 'blend', 'cherry', 'tobacco', 'forest', 'floor', 'barnyard', 'tart', 'fruit', 'acidity', 'tannins', 'mouthfeel', 'sensual', '2017']"
2742,"['dark', 'berry', 'tilled', 'earth', 'gamey', 'aromas', 'black', 'cherry', 'chocolate', 'peppermint', 'oak', 'tightly', 'packed', 'tannins', 'astringent', 'finish', 'drink', 'after', '2018']"
67397,"['earthy', 'dry', 'blackberry', 'tobacco', 'cedar', 'cherry-chocolate', 'firm', 'tannins', 'finish']"
84008,"['blackberry', 'cherry', 'currant', 'cassis', 'oaky', 'minerality', 'soil', 'acidic', 'jamminess', 'fierce', 'tannins', 'austere', 'remote', '6', 'years', '7', 'years', 'cellar']"
60838,"['sengia', 'rossa', 'blend', 'corvina', 'rondinella', 'merlot', 'plush', 'rich', 'concentration', 'soft', 'velvety', 'feel', 'black', 'cherry', 'cassis', 'leather', 'tobacco', 'licorice']"
18012,"['soft', 'smooth', 'cherry', 'jam', 'blackberry', 'liqueur', 'milk', 'chocolate', 'sweet', 'licorice', 'pepper', 'sandalwood', 'extravagant', 'seductive', 'grenache', 'syrah', 'mourvèdre']"
58003,"['pinot', 'noir', 'ageability', 'tannins', 'acidity', 'fresh', 'primary', 'fruit', 'ageworthy', 'blackberry', 'jam', 'chinese', 'tea', 'mushroom', 'spice', 'secondary', 'characteristics']"
99568,"['blackcurrant', 'cherry', 'white', 'chocolate', 'cassis', 'smoky', 'caramel', 'vanilla', 'tannins', 'soft', 'rich', 'complex', 'renoir', 'napa', 'softness', 'accessibility', 'mayacamas']"
